ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
9152,,,6,2,286,4,,,6,1556,1
9153,,,7,2,267,4,,,8,1285,0
9154,,,5,1,226,6,,,5,1078,0
9155,,,6,5,285,4,,,5,1631,1
9156,,,6,3,276,4,,,5,1637,1
9157,,,6,2,257,4,,,5,1565,1
9158,,,6,4,287,4,,,10,1811,1
9159,,,6,1,283,5,,,10,1304,1
9160,,,6,3,309,4,,,2,1270,1
9161,,,4,3,274,5,,,3,1637,1
9162,,,7,4,244,4,,,4,1953,1
9163,,,5,3,222,6,,,9,1656,0
9164,,,6,1,264,4,,,5,1900,0
9165,,,4,2,232,5,,,3,1197,0
9166,,,5,2,227,6,,,6,1620,0
9167,,,6,4,294,3,,,7,1455,0
9168,,,6,4,260,4,,,1,1883,0
9169,,,4,3,260,5,,,8,1756,0
9170,,,6,1,277,5,,,2,1190,1
9171,,,5,3,257,5,,,7,1451,1
9172,,,5,5,271,6,,,6,1450,1
9173,,,6,1,308,4,,,7,1260,1
9174,,,7,2,281,4,,,2,1291,0
9175,,,5,4,307,5,,,8,1903,0
9176,,,5,3,224,5,,,9,1643,1
9177,,,5,5,233,6,,,4,1924,1
9178,,,3,4,179,2,,,5,1340,0
9179,,,4,3,267,5,,,9,1538,0
9180,,,5,3,218,6,,,6,1519,1
9181,,,7,3,302,4,,,7,1915,0
9182,,,7,3,247,4,,,5,1060,0
9183,,,6,3,266,4,,,8,1547,0
9184,,,5,1,247,5,,,10,1562,1
9185,,,4,3,219,5,,,8,1702,1
9186,,,7,1,287,4,,,9,1150,1
9187,,,6,3,297,5,,,5,1657,0
9188,,,5,5,273,5,,,4,1597,1
9189,,,5,5,219,5,,,6,1234,0
9190,,,5,1,232,5,,,7,1069,1
9191,,,4,4,264,5,,,3,1782,0
9192,,,6,3,266,4,,,9,1106,1
9193,,,7,1,280,5,,,10,1199,1
9194,,,7,4,264,4,,,6,1265,0
9195,,,4,2,258,5,,,8,1878,0
9196,,,5,1,236,5,,,8,1441,0
9197,,,5,5,262,5,,,2,1304,0
9198,,,5,3,255,6,,,1,5874,0
9199,,,4,4,267,4,,,8,5219,1
9200,,,4,1,240,4,,,10,5965,1
9201,,,4,2,215,2,,,10,4061,1
9202,,,5,5,252,5,,,9,4135,0
9203,,,4,5,136,2,,,4,5512,0
9204,,,3,4,225,4,,,9,5575,0
9205,,,3,3,187,6,,,2,4549,0
9206,,,4,4,144,3,,,6,4137,1
9207,,,3,2,226,2,,,10,4254,0
9208,,,5,2,229,3,,,3,4916,0
9209,,,3,3,255,3,,,4,4628,1
9210,,,5,3,227,5,,,9,4990,0
9211,,,5,1,248,3,,,6,5081,1
9212,,,3,2,151,2,,,3,4759,0
9213,,,4,5,188,3,,,8,4125,0
9214,,,4,2,160,2,,,3,4304,1
9215,,,4,2,156,3,,,1,5361,0
9216,,,3,4,162,3,,,7,5313,0
9217,,,4,4,270,3,,,4,5888,0
9218,,,4,5,200,4,,,2,4947,0
9219,,,3,3,224,4,,,10,4147,0
9220,,,4,4,146,4,,,7,4953,1
9221,,,5,3,156,3,,,6,5231,1
9222,,,4,3,235,3,,,4,5748,1
9223,,,4,1,231,3,,,5,4118,1
9224,,,4,5,141,2,,,10,5907,1
9225,,,3,1,178,4,,,9,5727,1
9226,,,5,4,244,6,,,3,4089,0
9227,,,4,2,247,2,,,7,4955,1
9228,,,3,1,132,3,,,5,5978,0
9229,,,4,5,190,3,,,6,4671,1
9230,,,3,2,113,5,,,1,5993,0
9231,,,5,5,253,2,,,3,4851,0
9232,,,4,3,235,3,,,4,4739,0
9233,,,3,3,264,2,,,6,4102,0
9234,,,3,5,286,6,,,3,4424,0
9235,,,4,3,141,3,,,3,4249,0
9236,,,4,2,243,3,,,3,5703,0
9237,,,5,4,209,4,,,10,5461,0
9238,,,4,4,246,2,,,2,4633,1
9239,,,4,3,257,3,,,1,5717,1
9240,,,4,2,217,2,,,8,4907,1
9241,,,4,4,246,3,,,9,5041,0
9242,,,4,4,166,6,,,6,4100,1
9243,,,3,3,183,2,,,3,5189,0
9244,,,4,5,136,2,,,4,5923,1
9245,,,4,1,224,2,,,10,4653,1
9246,,,4,3,174,3,,,2,4069,1
9247,,,4,5,209,3,,,4,4809,0
9248,,,4,3,256,2,,,3,4679,1
9249,,,4,2,231,4,,,9,5194,0
9250,,,2,1,228,2,,,2,5435,0
9251,,,4,2,198,3,,,10,5487,1
9252,,,5,5,223,3,,,3,4382,0
9253,,,3,4,257,4,,,8,4780,0
9254,,,4,4,265,3,,,10,4741,0
9255,,,3,3,258,3,,,7,4068,1
9256,,,3,2,272,3,,,7,5657,1
9257,,,5,3,273,4,,,1,5119,0
9258,,,3,5,287,5,,,1,5263,1
9259,,,5,1,176,4,,,1,4270,1
9260,,,5,4,136,3,,,4,5413,0
9261,,,3,5,204,2,,,1,4025,1
9262,,,4,3,213,3,,,2,5432,1
9263,,,3,3,160,3,,,1,4769,0
9264,,,3,5,148,2,,,9,5095,1
9265,,,4,3,255,4,,,10,4740,0
9266,,,3,3,212,3,,,10,5724,1
9267,,,3,3,217,3,,,10,5439,0
9268,,,4,2,145,3,,,7,5823,0
9269,,,3,1,170,3,,,6,5750,0
9270,,,3,2,244,3,,,5,5781,1
9271,,,3,1,151,4,,,2,5016,0
9272,,,4,1,202,3,,,10,4454,0
9273,,,4,1,195,3,,,2,4682,0
9274,,,3,3,150,3,,,9,5852,0
9275,,,4,3,225,2,,,10,5523,1
9276,,,4,5,142,4,,,6,5027,0
9277,,,3,3,262,4,,,5,4782,0
9278,,,3,1,251,6,,,10,4912,0
9279,,,5,5,221,2,,,10,4255,1
9280,,,3,2,202,2,,,7,5328,0
9281,,,4,3,216,4,,,3,4750,0
9282,,,4,2,239,3,,,4,5916,0
9283,,,2,3,192,3,,,4,5524,0
9284,,,3,4,185,2,,,5,4574,0
9285,,,5,4,235,3,,,3,4411,1
9286,,,3,2,253,2,,,8,5608,0
9287,,,3,4,180,3,,,2,5659,1
9288,,,3,5,150,2,,,10,5187,0
9289,,,4,2,168,6,,,9,4030,0
9290,,,5,4,274,3,,,1,4030,0
9291,,,3,2,179,3,,,9,5224,1
9292,,,6,1,237,5,,,3,5299,1
9293,,,3,4,160,3,,,10,4602,0
9294,,,4,1,225,2,,,4,4102,0
9295,,,4,2,217,2,,,4,5539,0
9296,,,3,5,263,3,,,1,4645,0
9297,,,4,4,128,6,,,3,5459,0
9298,,,3,3,167,3,,,8,4420,0
9299,,,3,2,221,2,,,10,4312,0
9300,,,3,3,173,2,,,5,4703,0
9301,,,4,2,149,6,,,6,4904,0
9302,,,3,5,234,2,,,8,5241,1
9303,,,3,3,237,3,,,6,4918,0
9304,,,2,4,269,4,,,2,4267,1
9305,,,3,5,182,3,,,5,4183,1
9306,,,6,3,199,4,,,1,5204,0
9307,,,4,1,264,4,,,6,4863,0
9308,,,6,5,167,3,,,2,5761,1
9309,,,4,4,155,3,,,6,5778,1
9310,,,5,1,274,2,,,8,4647,1
9311,,,4,1,213,5,,,10,5492,0
9312,,,3,2,204,2,,,8,4562,1
9313,,,5,2,259,2,,,7,4764,0
9314,,,3,1,174,3,,,2,4972,0
9315,,,3,1,230,2,,,4,4387,1
9316,,,5,4,260,4,,,4,5911,1
9317,,,4,5,176,2,,,1,4155,0
9318,,,5,2,217,2,,,6,4120,1
9319,,,4,2,219,3,,,9,5703,0
9320,,,4,1,189,3,,,5,4133,0
9321,,,4,1,252,4,,,7,5459,1
9322,,,3,2,189,3,,,2,4152,1
9323,,,5,2,159,3,,,5,4930,0
9324,,,4,2,262,3,,,6,5381,0
9325,,,6,1,191,5,,,8,5156,1
9326,,,4,1,271,4,,,2,4133,1
9327,,,4,5,196,5,,,2,5840,0
9328,,,4,3,261,6,,,6,5068,0
9329,,,4,5,233,6,,,1,5284,0
9330,,,5,4,235,4,,,5,4506,0
9331,,,3,2,154,3,,,8,5149,1
9332,,,4,5,167,4,,,3,4658,0
9333,,,6,4,144,4,,,5,4631,0
9334,,,5,3,194,4,,,9,5851,0
9335,,,5,4,242,4,,,5,5375,0
9336,,,3,3,144,3,,,8,5727,0
9337,,,5,4,157,7,,,9,4272,0
9338,,,4,3,184,7,,,5,5920,1
9339,,,5,1,151,3,,,2,4172,1
9340,,,4,1,175,3,,,2,5861,0
9341,,,3,2,177,3,,,5,5941,0
9342,,,6,1,141,3,,,2,5144,0
9343,,,4,2,210,3,,,5,4746,0
9344,,,2,4,224,2,,,8,4754,0
9345,,,4,1,253,3,,,9,5502,1
9346,,,4,1,157,2,,,7,4690,1
9347,,,3,2,172,3,,,8,4982,1
9348,,,3,5,193,10,,,6,5247,1
9349,,,6,2,255,4,,,9,1157,0
9350,,,7,5,255,4,,,2,1826,1
9351,,,6,4,286,4,,,1,1570,0
9352,,,7,1,267,4,,,9,1261,1
9353,,,5,4,226,6,,,3,1223,1
9354,,,6,3,285,4,,,1,1606,0
9355,,,6,4,276,4,,,4,1662,1
9356,,,6,4,257,4,,,4,1451,0
9357,,,6,4,287,4,,,7,1141,1
9358,,,6,1,283,5,,,9,1311,1
9359,,,6,1,309,4,,,10,1904,1
9360,,,4,5,274,5,,,7,1225,0
9361,,,7,2,244,4,,,8,1477,1
9362,,,5,4,222,6,,,9,1003,0
9363,,,6,1,264,4,,,9,1243,0
9364,,,4,1,232,5,,,7,1899,1
9365,,,5,1,217,2,,,10,4264,0
9366,,,4,5,219,3,,,1,5221,0
9367,,,4,3,189,3,,,4,5613,1
9368,,,4,2,252,4,,,1,4705,1
9369,,,3,3,189,3,,,1,5896,1
9370,,,5,3,159,3,,,7,5462,1
9371,,,4,3,262,3,,,3,4176,0
9372,,,6,2,191,5,,,1,4314,0
9373,,,4,5,271,4,,,9,5057,0
9374,,,4,2,196,5,,,5,4994,0
9375,,,4,1,261,6,,,6,5861,0
9376,,,4,1,233,6,,,2,5406,0
9377,,,5,4,235,4,,,10,4880,0
9378,,,3,1,154,3,,,5,4720,1
9379,,,4,4,167,4,,,2,5908,1
9380,,,6,1,144,4,,,5,5121,0
9381,,,5,2,194,4,,,8,5650,1
9382,,,5,3,242,4,,,8,4410,1
9383,,,3,5,144,3,,,9,5912,0
9384,,,5,4,157,7,,,3,4723,0
9385,,,4,1,184,7,,,6,4956,0
9386,,,5,1,151,3,,,9,5667,0
9387,,,4,4,175,3,,,2,4004,0
9388,,,3,2,177,3,,,9,5427,0
9389,,,6,3,141,3,,,7,5222,1
9390,,,4,2,210,3,,,9,4102,1
9391,,,2,3,224,2,,,5,5050,0
9392,,,4,4,253,3,,,4,5236,0
9393,,,4,5,157,2,,,1,5054,0
9394,,,3,1,172,3,,,5,5696,1
9395,,,3,1,193,10,,,1,4459,0
9396,,,6,3,255,4,,,6,1654,1
9397,,,7,5,255,4,,,7,1104,0
9398,,,6,4,286,4,,,1,1539,1
9399,,,7,3,267,4,,,10,1548,0
9400,,,5,4,226,6,,,1,1327,0
9401,,,6,4,285,4,,,4,1244,1
9402,,,6,3,276,4,,,8,1754,1
9403,,,6,3,257,4,,,2,1694,0
9404,,,6,1,287,4,,,5,1791,1
9405,,,6,1,283,5,,,5,1298,0
9406,,,6,2,309,4,,,8,1930,0
9407,,,4,1,274,5,,,5,1581,1
9408,,,7,3,244,4,,,10,1629,0
9409,,,5,5,222,6,,,1,1962,0
9410,,,7,1,264,4,,,5,1238,0
9411,,,4,4,258,5,,,7,1261,1
9412,,,5,5,236,5,,,7,1137,0
9413,,,6,3,304,4,,,9,1401,0
9414,,,6,3,244,5,,,5,1092,0
9415,,,7,1,301,4,,,10,1869,0
9416,,,4,4,275,5,,,5,1117,0
9417,,,5,4,236,5,,,6,1829,1
9418,,,6,3,286,4,,,4,1169,0
9419,,,5,4,238,6,,,6,1850,1
9420,,,7,3,300,4,,,5,1244,0
9421,,,6,2,292,4,,,2,1149,1
9422,,,5,2,172,2,,,9,1097,0
9423,,,2,1,181,5,,,3,1038,0
9424,,,7,5,289,4,,,9,1904,0
9425,,,7,5,256,4,,,4,1139,1
9426,,,4,5,251,5,,,10,1683,1
9427,,,6,5,245,4,,,3,1716,0
9428,,,5,2,266,5,,,8,1367,0
9429,,,4,1,220,5,,,9,1817,0
9430,,,4,2,274,5,,,8,1246,0
9431,,,7,5,301,4,,,9,1660,1
9432,,,6,5,285,4,,,8,1028,1
9433,,,6,3,271,4,,,2,1364,1
9434,,,4,3,241,5,,,2,1442,0
9435,,,3,1,146,5,,,10,1737,0
9436,,,6,4,256,4,,,9,1791,0
9437,,,6,2,235,5,,,5,1051,1
9438,,,5,5,275,3,,,9,1691,1
9439,,,6,4,205,4,,,10,1974,1
9440,,,5,4,244,5,,,1,1320,0
9441,,,5,2,269,6,,,5,1097,0
9442,,,4,1,238,5,,,3,1913,0
9443,,,5,4,217,5,,,8,1803,0
9444,,,5,2,258,5,,,3,1824,0
9445,,,7,1,269,5,,,5,1402,0
9446,,,4,2,259,5,,,6,1827,1
9447,,,6,5,260,4,,,8,1347,1
9448,,,5,5,227,5,,,2,1436,1
9449,,,4,2,223,6,,,10,1650,1
9450,,,5,2,221,5,,,10,1160,0
9451,,,7,4,296,4,,,10,1033,0
9452,,,5,3,228,5,,,9,1924,0
9453,,,4,4,275,5,,,7,1562,1
9454,,,5,3,230,5,,,4,1123,0
9455,,,5,1,241,5,,,3,1379,0
9456,,,4,2,270,5,,,5,1747,1
9457,,,6,4,264,5,,,7,1220,1
9458,,,4,4,260,5,,,5,1178,1
9459,,,5,1,271,5,,,4,1353,0
9460,,,5,5,286,4,,,10,1071,1
9461,,,6,1,279,4,,,4,1263,1
9462,,,6,3,271,4,,,6,1934,0
9463,,,3,5,206,4,,,6,5038,0
9464,,,5,2,205,3,,,1,4351,0
9465,,,5,2,233,3,,,10,4233,1
9466,,,5,1,207,3,,,1,4112,0
9467,,,4,1,174,4,,,3,5295,0
9468,,,3,4,191,3,,,10,4667,0
9469,,,4,4,156,2,,,7,5938,0
9470,,,4,4,137,3,,,8,4066,1
9471,,,3,3,251,3,,,8,4246,0
9472,,,5,3,194,3,,,7,5545,0
9473,,,4,1,141,3,,,6,5273,0
9474,,,5,1,137,3,,,10,4641,0
9475,,,3,1,221,3,,,10,5696,1
9476,,,3,1,270,2,,,6,4966,0
9477,,,3,3,133,3,,,2,4926,0
9478,,,4,4,181,3,,,9,4425,1
9479,,,6,4,147,3,,,4,4549,1
9480,,,4,3,250,2,,,10,4885,1
9481,,,3,5,184,2,,,3,4883,0
9482,,,5,1,234,3,,,4,5033,0
9483,,,3,3,126,6,,,8,5084,1
9484,,,3,2,241,3,,,9,4301,0
9485,,,3,5,218,2,,,6,4072,0
9486,,,3,5,98,3,,,3,5553,1
9487,,,3,5,211,2,,,9,4577,1
9488,,,4,2,216,3,,,2,4750,1
9489,,,3,3,203,3,,,4,5548,0
9490,,,3,4,266,3,,,9,5908,1
9491,,,4,1,155,3,,,9,4443,0
9492,,,3,5,156,2,,,8,5848,0
9493,,,5,2,169,5,,,2,4542,0
9494,,,4,5,241,4,,,10,4126,1
9495,,,4,5,199,4,,,1,5585,1
9496,,,4,3,184,3,,,9,5602,0
9497,,,3,3,221,3,,,5,4388,0
9498,,,4,3,258,3,,,7,4887,1
9499,,,5,4,193,3,,,3,4559,0
9500,,,2,2,156,4,,,9,4184,1
9501,,,4,2,201,3,,,4,4613,0
9502,,,4,2,171,3,,,4,5859,0
9503,,,3,4,193,6,,,2,5584,0
9504,,,5,2,254,2,,,4,4180,1
9505,,,4,4,251,3,,,9,5350,1
9506,,,5,3,171,3,,,7,4946,0
9507,,,4,1,243,3,,,10,5832,0
9508,,,3,4,253,3,,,4,4269,0
9509,,,3,5,137,3,,,3,5497,1
9510,,,5,2,149,2,,,6,4661,0
9511,,,4,1,183,3,,,3,5178,1
9512,,,4,5,171,3,,,10,4752,1
9513,,,4,5,102,5,,,3,5767,0
9514,,,3,3,249,4,,,7,5868,1
9515,,,3,4,255,3,,,10,5291,1
9516,,,3,1,150,2,,,6,5697,0
9517,,,4,4,169,4,,,8,5493,0
9518,,,4,1,208,3,,,8,4890,1
9519,,,3,3,154,4,,,2,4921,1
9520,,,2,2,101,5,,,6,4196,0
9521,,,5,1,203,3,,,10,4750,0
9522,,,5,3,234,6,,,8,5003,0
9523,,,3,1,133,4,,,6,5162,0
9524,,,3,3,222,4,,,6,5284,1
9525,,,3,5,258,3,,,5,4494,0
9526,,,3,5,251,3,,,1,5073,0
9527,,,4,2,241,6,,,5,4880,1
9528,,,4,1,164,4,,,3,5318,1
9529,,,5,4,273,2,,,1,5008,1
9530,,,3,1,266,3,,,6,4010,0
9531,,,4,2,144,5,,,3,5807,1
9532,,,2,1,208,2,,,10,4671,1
9533,,,2,4,178,4,,,8,4620,0
9534,,,3,3,246,4,,,3,4316,0
9535,,,3,1,131,6,,,8,5352,0
9536,,,2,2,156,3,,,5,4151,1
9537,,,3,2,222,4,,,10,5720,0
9538,,,3,3,275,3,,,7,4968,0
9539,,,3,2,212,3,,,10,4117,0
9540,,,5,4,275,2,,,7,5292,0
9541,,,5,1,189,2,,,8,5219,0
9542,,,3,4,171,3,,,10,4839,0
9543,,,3,1,242,5,,,3,4026,0
9544,,,3,5,247,3,,,7,4966,0
9545,,,3,3,149,2,,,8,4556,0
9546,,,3,3,190,3,,,9,5279,0
9547,,,3,2,189,2,,,6,4488,1
9548,,,3,2,153,4,,,7,4750,1
9549,,,4,1,173,2,,,5,4688,0
9550,,,5,3,117,4,,,3,5078,0
9551,,,6,5,204,3,,,7,4119,0
9552,,,3,1,274,4,,,3,5979,0
9553,,,6,1,276,2,,,10,5108,0
9554,,,3,1,189,4,,,4,4785,0
9555,,,3,2,204,2,,,2,5033,1
9556,,,3,3,229,3,,,8,4549,0
9557,,,3,1,257,2,,,2,5815,0
9558,,,4,5,184,3,,,5,4039,1
9559,,,3,5,157,4,,,2,4640,0
9560,,,4,3,173,3,,,5,5331,1
9561,,,3,2,236,2,,,2,4239,1
9562,,,4,1,234,3,,,2,4282,0
9563,,,4,4,237,3,,,2,4760,0
9564,,,4,5,191,2,,,10,5068,1
9565,,,4,4,222,3,,,2,5140,0
9566,,,4,4,153,2,,,8,4248,0
9567,,,4,1,224,2,,,2,4581,1
9568,,,5,4,201,2,,,5,5593,1
9569,,,4,2,169,3,,,10,4309,1
9570,,,3,2,133,5,,,9,5744,1
9571,,,4,4,146,2,,,5,4356,0
9572,,,4,1,230,3,,,8,4107,1
9573,,,3,1,195,5,,,4,4034,0
9574,,,4,4,204,3,,,9,4757,0
9575,,,6,2,191,6,,,7,5333,1
9576,,,5,5,199,3,,,6,5547,1
9577,,,3,4,192,4,,,3,4030,0
9578,,,3,1,187,2,,,10,5064,1
9579,,,3,1,236,3,,,8,5341,1
9580,,,4,5,176,3,,,1,5096,1
9581,,,6,2,239,4,,,7,4589,0
9582,,,4,4,280,3,,,5,5624,0
9583,,,5,5,184,2,,,9,4649,1
9584,,,3,2,145,2,,,3,4409,0
9585,,,6,5,248,3,,,3,5709,1
9586,,,2,4,184,5,,,9,5812,0
9587,,,4,5,265,2,,,9,5040,0
9588,,,5,1,170,4,,,4,5113,1
9589,,,2,1,181,4,,,2,4747,0
9590,,,3,4,166,4,,,1,5533,1
9591,,,4,4,137,4,,,5,5095,0
9592,,,4,1,173,5,,,5,5049,1
9593,,,4,3,249,4,,,10,5614,0
9594,,,5,4,205,3,,,3,4157,1
9595,,,4,5,251,5,,,8,4573,0
9596,,,4,5,249,3,,,7,5509,0
9597,,,4,3,177,3,,,7,4834,1
9598,,,3,5,268,3,,,7,4910,0
9599,,,6,1,215,4,,,1,4581,1
9600,,,4,1,149,3,,,2,4499,0
9601,,,4,4,132,3,,,5,4613,0
9602,,,3,1,246,3,,,10,4707,1
9603,,,3,4,155,3,,,9,5718,1
9604,,,5,3,206,2,,,7,4531,1
9605,,,4,2,134,3,,,1,4064,1
9606,,,5,2,255,2,,,9,5609,0
9607,,,3,1,168,4,,,9,5136,0
9608,,,4,1,140,2,,,8,4926,0
9609,,,5,3,191,3,,,6,4244,0
9610,,,4,3,231,3,,,8,5069,1
9611,,,3,3,264,2,,,2,4350,0
9612,,,5,3,137,3,,,6,5357,0
9613,,,5,3,170,3,,,4,4446,1
9614,,,4,4,256,3,,,5,5399,0
9615,,,5,1,176,6,,,9,4839,1
9616,,,3,2,198,4,,,3,4172,1
9617,,,4,1,272,2,,,1,5666,0
9618,,,4,4,149,3,,,2,4241,1
9619,,,5,3,192,7,,,10,5976,0
9620,,,6,5,117,7,,,6,5529,1
9621,,,2,4,180,2,,,6,5579,0
9622,,,3,2,158,2,,,8,5907,0
9623,,,5,2,266,10,,,9,4784,1
9624,,,6,3,304,4,,,3,1752,1
9625,,,6,3,244,5,,,1,1847,1
9626,,,7,4,301,4,,,1,1150,0
9627,,,4,2,275,5,,,5,1900,0
9628,,,5,5,236,5,,,3,1933,1
9629,,,6,1,286,4,,,10,1177,1
9630,,,5,5,238,6,,,3,1351,0
9631,,,7,1,300,4,,,10,1148,1
9632,,,6,4,292,4,,,8,1779,1
9633,,,5,1,172,2,,,9,1723,0
9634,,,2,4,181,5,,,9,1368,0
9635,,,7,3,289,4,,,3,1037,1
9636,,,7,3,256,4,,,4,1628,0
9637,,,4,4,251,5,,,2,1329,1
9638,,,6,5,245,4,,,2,1832,1
9639,,,4,4,140,2,,,6,4703,0
9640,,,5,4,191,3,,,7,4435,1
9641,,,4,3,231,3,,,8,4991,0
9642,,,3,2,264,2,,,6,5702,1
9643,,,5,2,137,3,,,1,5242,0
9644,,,5,3,170,3,,,6,5226,0
9645,,,4,1,256,3,,,6,5818,0
9646,,,5,4,176,6,,,9,4605,0
9647,,,3,5,198,4,,,10,4829,0
9648,,,4,1,272,2,,,2,5022,0
9649,,,4,3,149,3,,,5,4031,0
9650,,,5,2,192,7,,,2,4045,1
9651,,,6,1,117,7,,,4,4211,0
9652,,,2,4,180,2,,,5,4010,1
9653,,,3,2,158,2,,,9,4881,0
9654,,,5,5,266,10,,,2,5890,0
9655,,,6,3,304,4,,,5,1215,1
9656,,,6,3,244,5,,,4,1121,1
9657,,,7,2,301,4,,,1,1339,0
9658,,,4,3,275,5,,,5,1329,0
9659,,,5,4,236,5,,,1,1682,0
9660,,,6,5,286,4,,,3,1773,1
9661,,,5,1,238,6,,,9,1192,0
9662,,,7,2,300,4,,,3,1070,1
9663,,,6,4,292,4,,,1,1372,1
9664,,,5,2,172,2,,,2,1680,0
9665,,,2,5,181,5,,,5,1043,0
9666,,,7,5,289,4,,,10,1074,1
9667,,,7,5,256,4,,,2,1396,0
9668,,,4,5,251,5,,,6,1434,0
9669,,,6,4,279,4,,,1,1621,0
9670,,,6,5,271,4,,,3,1710,1
9671,,,4,2,258,5,,,1,1920,0
9672,,,6,5,245,4,,,7,1521,0
9673,,,6,4,296,4,,,7,1969,0
9674,,,5,3,267,5,,,1,1505,0
9675,,,6,5,268,4,,,2,1462,0
9676,,,7,2,277,5,,,1,1700,1
9677,,,6,2,259,4,,,5,1771,1
9678,,,5,1,275,5,,,3,1062,0
9679,,,6,5,298,4,,,3,1009,1
9680,,,5,2,243,5,,,4,1013,1
9681,,,7,3,255,4,,,4,1373,0
9682,,,4,3,232,5,,,9,1856,0
9683,,,6,5,254,4,,,4,1887,1
9684,,,4,1,234,5,,,3,1134,0
9685,,,6,1,303,4,,,9,1080,0
9686,,,6,3,262,4,,,5,1563,0
9687,,,5,5,218,5,,,7,1692,0
9688,,,4,5,241,5,,,2,1043,0
9689,,,6,3,267,4,,,1,1942,1
9690,,,7,1,301,4,,,6,1052,1
9691,,,5,4,221,5,,,8,1927,1
9692,,,6,5,275,4,,,2,1700,1
9693,,,6,4,292,4,,,5,1793,0
9694,,,5,4,245,6,,,9,1660,0
9695,,,6,3,301,5,,,2,1452,1
9696,,,6,3,245,4,,,3,1772,1
9697,,,7,5,288,4,,,1,1269,1
9698,,,6,3,274,4,,,5,1452,0
9699,,,4,2,231,5,,,2,1465,1
9700,,,6,3,310,5,,,6,1139,0
9701,,,5,3,256,6,,,3,1441,0
9702,,,6,5,281,4,,,5,1484,0
9703,,,6,3,264,4,,,3,1498,1
9704,,,7,3,274,5,,,9,1764,0
9705,,,5,2,272,5,,,8,1317,0
9706,,,4,5,257,5,,,6,1008,0
9707,,,6,3,310,4,,,2,1189,0
9708,,,5,2,249,6,,,8,1170,1
9709,,,7,5,244,4,,,2,1330,1
9710,,,4,3,219,6,,,2,1634,0
9711,,,7,1,264,4,,,2,1540,0
9712,,,4,5,217,5,,,3,1572,1
9713,,,6,1,280,4,,,5,1624,0
9714,,,4,2,247,5,,,10,1515,0
9715,,,3,4,270,6,,,7,4098,1
9716,,,4,5,248,3,,,2,5310,1
9717,,,4,3,167,2,,,1,5409,1
9718,,,4,5,268,3,,,9,5521,1
9719,,,3,4,257,5,,,10,4901,1
9720,,,5,2,152,3,,,4,4770,1
9721,,,4,2,147,3,,,3,4152,1
9722,,,3,4,179,2,,,5,4882,1
9723,,,3,4,201,3,,,10,4032,1
9724,,,3,2,140,3,,,8,5724,0
9725,,,5,1,139,3,,,2,5632,0
9726,,,4,1,152,5,,,8,5711,0
9727,,,6,4,171,5,,,9,4376,1
9728,,,5,4,97,3,,,8,4577,0
9729,,,4,2,257,3,,,8,5772,0
9730,,,4,1,154,4,,,1,5480,0
9731,,,3,5,138,2,,,1,4881,1
9732,,,5,5,173,2,,,7,4716,0
9733,,,3,5,252,3,,,8,4557,1
9734,,,5,2,251,2,,,2,4245,1
9735,,,3,5,223,4,,,7,5042,1
9736,,,5,2,261,3,,,3,5303,1
9737,,,4,2,111,2,,,4,5393,0
9738,,,3,2,210,3,,,9,4731,1
9739,,,4,1,161,3,,,1,4789,0
9740,,,3,4,143,3,,,10,5261,0
9741,,,4,3,170,2,,,2,5607,0
9742,,,2,5,151,3,,,9,4767,1
9743,,,3,3,154,2,,,1,5884,1
9744,,,4,4,146,3,,,6,4672,1
9745,,,5,1,238,5,,,5,5854,0
9746,,,4,2,264,2,,,9,4490,0
9747,,,4,5,196,3,,,4,5610,0
9748,,,5,4,164,3,,,9,5135,1
9749,,,4,2,144,4,,,2,4316,0
9750,,,3,5,147,2,,,6,4350,0
9751,,,3,4,181,3,,,9,5470,0
9752,,,4,3,212,3,,,1,4518,0
9753,,,2,3,258,2,,,4,5052,1
9754,,,3,5,202,2,,,8,4552,1
9755,,,4,5,143,3,,,2,5286,1
9756,,,5,3,175,3,,,7,5047,1
9757,,,5,1,135,3,,,10,5301,1
9758,,,2,5,249,3,,,3,4169,0
9759,,,4,2,202,3,,,7,5821,0
9760,,,4,5,135,3,,,6,4557,0
9761,,,3,2,268,4,,,6,4415,0
9762,,,4,3,103,2,,,4,5146,0
9763,,,6,4,225,4,,,10,4723,0
9764,,,6,5,211,6,,,3,4957,0
9765,,,3,5,161,2,,,8,5021,0
9766,,,4,4,155,2,,,6,5942,0
9767,,,5,2,182,4,,,9,5159,0
9768,,,5,5,124,3,,,10,4331,0
9769,,,4,3,167,3,,,4,6000,1
9770,,,4,4,246,3,,,7,4090,0
9771,,,3,2,196,5,,,6,5692,0
9772,,,3,5,211,2,,,5,5877,1
9773,,,2,1,234,4,,,9,5075,0
9774,,,3,5,174,6,,,6,5713,0
9775,,,5,4,190,3,,,4,4424,1
9776,,,4,1,255,3,,,6,4313,1
9777,,,3,1,192,3,,,4,4997,1
9778,,,5,2,174,3,,,10,5973,1
9779,,,3,1,263,3,,,4,4208,0
9780,,,5,5,251,2,,,3,4741,1
9781,,,5,3,223,3,,,2,4671,1
9782,,,3,3,168,2,,,1,5097,1
