Item Name,Category,Version,Item Code,Item ID,Buyer ID,Transaction ID,Date,Final Quantity,Total Revenue,Price Reductions,Refunds,Final Revenue,Sales Tax,Overall Revenue,Refunded Item Count,Purchased Item Count
WHX,Product A,33 / A / FtO,AE-C5E-278-422-3-5613D01,55495324,9362646,9.33879E+13,1/2/2019,1,107.5,0,0,107.5,21.5,129,0,1
WHX,Product P,35 / B / FtO,A9-770-EAB-2C5-4-E45BA7C,96971321,4882700,8.50339E+13,6/2/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product A,34 / A / FtO,BB-624-2EC-849-6-55C3AE9,70509397,4558557,5.2635E+13,29/03/2019,-1,0,0,-107.5,-107.5,-21.5,-129,-1,0
XEB,Product P,30 / A / 30,97-819-E45-FD0-B-C2742C3,93240252,1132405,7.15886E+13,14/01/2019,1,79.17,0,0,79.17,15.83,95,0,1
CLH,Product B,33 / A / FtO,E0-AFF-619-205-D-6AA15A5,24064862,4493898,4.37335E+13,26/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
WHX,Product D,31 / B / FtO,8E-FDD-442-DFC-8-F0DF366,58756842,4670118,8.0108E+13,2/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product H,38 / C / FtO,19-7FF-698-899-4-4A1CA2A,81063842,4361580,7.04472E+13,14/01/2019,1,74.18,-14.84,0,59.34,11.86,71.2,0,1
OTH,Product P,34 / B / FtO,4D-A07-EFC-353-7-D2DDC09,16345004,6485650,9.75465E+13,10/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
AYN,Product P,34 / A / 30,E0-1E8-A5E-22C-2-92F872C,92126266,2450527,8.54491E+13,2/12/2018,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
QID,Product A,32 / A / FtO,FF-6B2-7F7-B6E-F-41B2E75,24064862,4122242,1.83615E+13,21/11/2018,1,107.5,0,0,107.5,21.5,129,0,1
QID,Product H,31 / B / FtO,9E-6C0-4BA-F0A-F-E3B441C,39259566,9784277,8.43475E+13,13/02/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
RJF,Product P,30 / A / FtO,C5-1CE-BA3-100-F-D3750A8,86187584,2152481,2.24792E+13,2/1/2019,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product A,32 / A / FtO,1F-688-D33-147-7-145B5FA,62880921,4780451,6.11932E+13,17/04/2019,-1,0,0,-107.5,-107.5,-21.5,-129,-1,0
OHR,Product N,XL / Sl / Re,BD-1C9-FD3-BEB-0-13E69DA,57946473,6889077,9.29749E+13,6/4/2019,1,40.83,0,0,40.83,8.17,49,0,1
LQS,Product C,35 / B / FtO,93-CF4-689-FA1-8-7E4606C,26922227,4039042,1.0325E+13,9/2/2019,1,82.5,0,0,82.5,16.5,99,0,1
MAG,Product B,35 / A / FtO,B8-2CE-D53-874-7-43C20BC,24064862,8990936,6.47833E+13,12/12/2018,1,82.5,0,0,82.5,16.5,99,0,1
OHR,Product D,34 / A / FtO,3A-9AF-3C4-6EF-0-B9E27B6,40522014,9445131,8.06053E+13,1/11/2018,1,74.17,-10.42,0,63.75,12.75,76.5,0,1
LQS,Product C,28 / A / FtO,E2-A84-46B-7BB-7-C454FB5,26922227,2193806,3.33015E+13,19/12/2018,1,82.5,-8.25,0,74.25,14.85,89.1,0,1
RJF,Product P,34 / B / FtO,32-AA7-838-2C8-E-1195FE8,98393407,6463300,6.47451E+13,26/11/2018,1,79.18,-15.84,0,63.34,12.66,76,0,1
WHX,Product A,36 / B / FtO,FF-21F-BB2-6D1-F-B55CB55,36708084,8112374,7.14001E+13,25/11/2018,1,107.5,-21.5,0,86,17.2,103.2,0,1
JAF,Product W,34 / B / FtO,15-CE2-7CA-7E6-C-8E22E05,87226152,8737861,8.15188E+13,23/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
VXH,Product P,40 / C / FtO,D8-248-0E3-2F8-9-AD840B7,40522014,4.62018E+13,3.34258E+13,26/12/2018,1,55,0,0,55,11,66,0,1
OHR,Product N,L+ / St / Re,DF-4A1-560-217-7-089EDE1,57946473,5346371,5.79349E+13,26/02/2019,1,40.83,0,0,40.83,8.17,49,0,1
WHX,Product P,30 / A / 31,34-1F9-F4E-AC3-0-0E7F66C,48847261,3364001,3.22004E+13,12/1/2019,1,79.17,0,0,79.17,15.83,95,0,1
VXH,Product P,38 / A / FtO,86-4C5-A4F-FDD-A-898380F,40522014,6132585,3.56986E+13,13/12/2018,1,79.16,0,0,79.16,15.84,95,0,1
QID,Product H,34 / B / FtO,C9-414-FFC-143-B-93F2FD7,58925511,5672808,7.75604E+13,23/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
WHX,Product A,31 / A / FtO,0D-2AF-7D5-045-1-AE6BB76,37839824,2845675,2.45388E+13,16/03/2019,2,215,-21.5,0,193.5,38.7,232.2,0,2
FMR,Product R,M+ / Sl / Sh,82-2AD-7CD-71C-D-49A797C,88419828,7156714,4.32803E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
WHX,Product A,30 / A / 32,09-D3F-94C-94C-4-4DC98F5,12944514,2034881,9.82871E+13,17/11/2018,1,107.5,-10.75,0,96.75,19.35,116.1,0,1
YQX,Product R,M / St / Sh,53-8A6-0D5-F03-E-B28BE2C,88419828,4393274,5.86118E+13,18/03/2019,1,29.16,0,0,29.16,5.84,35,0,1
WHX,Product P,32 / A / FtO,93-BCE-0C8-1F0-0-CE76A69,66995443,3739810,9.52873E+13,23/11/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
TSH,Product P,36 / C / FtO,3E-560-0D5-534-B-CA468E4,40522014,4096773,1.13267E+13,27/12/2018,1,55,0,0,55,11,66,0,1
WHX,Product P,33 / A / FtO,30-A45-0F8-A47-3-597F220,30466884,9111202,3.52203E+13,14/03/2019,1,79.17,0,0,79.17,15.83,95,0,1
CLH,Product B,30 / A / FtO,F6-606-CEF-560-C-F8383FE,24064862,8468824,5.21127E+13,23/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
NWB,Product D,32 / C / FtO,D2-FC2-04A-48E-1-0651F5B,40522014,7633630,6.1809E+13,15/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
KNB,Product H,32 / B / FtO,7E-F80-9F5-B19-D-0BC4159,65312126,3473393,1.29279E+13,26/03/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product H,38 / B / FtO,21-3C8-812-C1C-E-18C6911,95739926,7503763,1.50178E+13,1/11/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
FQD,Product O,32 / A / 9,26-FCD-3B6-06F-B-D989118,10383852,3602227,5.62077E+13,30/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
KDP,Product G,31 / A / 9,A5-C7D-715-21E-4-3E87A6E,10383852,6556719,5.58216E+13,30/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
FQD,Product I,36 / A / FtO,7B-793-927-E12-8-3E8BA2E,53777675,1419014,8.35962E+13,28/04/2019,1,79.16,0,0,79.16,15.84,95,0,1
CRH,Product P,34 / B / FtO,DC-C91-D80-DD3-0-BAC56F9,40213065,3571350,4.64055E+13,12/3/2019,1,79.16,0,0,79.16,15.84,95,0,1
OTH,Product F,34 / B / FtO,E7-EA5-BCD-C78-D-7E74BCF,61310715,9527081,6.71907E+13,27/04/2019,1,99.16,0,0,99.16,19.84,119,0,1
TSH,Product N,XL / St / Re,8A-E3A-ECF-76F-3-5CBB1EF,57946473,4764924,1.93301E+13,27/01/2019,1,49.16,0,0,49.16,9.84,59,0,1
WHX,Product P,38 / B / FtO,D3-399-7FD-56A-D-DDE2CE2,21206865,8572888,9.73675E+13,12/1/2019,1,79.16,0,0,79.16,15.84,95,0,1
XEB,Product P,33 / C / FtO,01-78F-F8A-2F3-8-365EF59,96421902,2578177,2.44852E+13,5/4/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product D,37 / C / FtO,66-B67-632-DE7-7-8CD0E3E,71741181,8907886,2.17232E+13,16/02/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
WHX,Product D,32 / B / FtO,18-E7C-DCC-C2D-D-B9DBE7F,99422590,1436310,4.69622E+13,17/01/2019,-1,0,0,-66.75,-66.75,-13.35,-80.1,-1,0
KNB,Product P,31 / A / FtO,59-4CA-CF5-A8E-B-7239994,19561086,1786715,6.63954E+13,9/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
XEB,Product P,36 / C / FtO,AD-220-FCE-206-E-4C25C81,53946338,5159408,2.06634E+13,5/1/2019,1,79.17,-15.84,0,63.33,12.67,76,0,1
YQX,Product H,32 / B / FtO,68-00D-314-9AF-D-05D4E4E,55920518,7803523,7.82352E+13,15/03/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
VXH,Product P,35 / B / FtO,65-522-A74-3B6-B-1F6D4E7,40522014,8613877,7.70392E+13,30/01/2019,-1,0,0,-74.16,-74.16,-14.84,-89,-1,0
KNB,Product P,32 / A / FtO,7B-D03-EA4-89A-9-5B1B695,37086199,3180168,3.11137E+13,10/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
LPZ,Product P,34 / C / 33,C1-0F0-419-060-B-0C77BDF,28433082,1336673,4.00566E+13,6/1/2019,1,36.67,0,0,36.67,7.33,44,0,1
AYN,Product P,30 / A / 32,43-72D-A4D-A50-A-B582A1E,71394731,9488518,4.09726E+13,12/12/2018,-1,0,0,-63.33,-63.33,-12.67,-76,-1,0
FMR,Product R,M+ / Sl / Re,60-5C4-3FA-B47-4-F00C45C,88419828,6821153,1.59103E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
YQX,Product N,XL / St / Re,7D-5CA-BBD-A1B-7-9844F56,38761153,2692189,8.93409E+13,15/01/2019,1,59,-5.9,0,53.1,0,53.1,0,1
WHX,Product P,32 / A / FtO,93-BCE-0C8-1F0-0-CE76A69,66995443,1287332,1.00445E+13,24/01/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
WHX,Product A,33 / A / 32,4C-7A5-2C6-2FD-8-50AA337,70926371,7815596,9.63811E+13,13/03/2019,1,107.5,0,0,107.5,21.5,129,0,1
WHX,Product D,34 / B / FtO,78-AC0-420-2A7-C-2F18981,79976637,3643114,5.3232E+13,22/12/2018,1,74.17,-7.82,0,66.35,13.27,79.62,0,1
NSP,Product P,31 / A / FtO,B2-C32-2CB-72A-E-77A8891,22559066,1190573,3.71834E+13,9/12/2018,1,79.16,0,0,79.16,15.84,95,0,1
WHX,Product A,32 / B / FtO,81-763-504-1B8-8-023BFE1,12412505,1624852,6.46152E+13,18/11/2018,1,107.5,-21.5,0,86,17.2,103.2,0,1
LQS,Product B,32 / A / FtO,0E-1BA-277-7E1-5-0388127,24064862,1260194,7.21053E+13,26/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
OTH,Product P,32 / A / FtO,CC-50B-AC4-237-8-A6896B4,16345004,4058848,4.74792E+13,17/02/2019,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product H,30 / A / FtO,B7-3EC-9CC-B13-A-48A5542,22199816,1751528,4.85508E+13,30/04/2019,1,74.16,-10.41,0,63.75,12.75,76.5,0,1
NMA,Product F,40 / C / FtO,49-5E1-910-D65-D-1AEFD61,38274452,5432386,7.99865E+13,16/03/2019,1,99.17,0,0,99.17,19.83,119,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,7042678,3.16091E+13,25/11/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
HZX,Product B,35 / B / FtO,15-DCE-149-E89-1-33A9DB2,24064862,3196901,3.77334E+13,8/1/2019,1,57.5,0,0,57.5,11.5,69,0,1
CLH,Product B,32 / A / FtO,3B-79C-61E-483-6-C6A0358,24064862,8333334,7.28226E+13,29/12/2018,1,82.51,-20.84,0,61.67,12.33,74,0,1
LQS,Product B,37 / B / FtO,E5-DF9-253-260-D-686F834,24064862,1955029,3.19797E+13,18/01/2019,1,82.5,0,0,82.5,16.5,99,0,1
ELV,Product H,32 / A / 31,60-D53-4C6-724-9-88FCF6C,86034984,2851175,8.14487E+13,27/12/2018,1,74.16,0,0,74.16,14.84,89,0,1
QID,Product H,31 / A / 32,3E-439-021-79D-2-7F0AD84,72021973,1501832,2.13945E+13,7/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product D,32 / B / FtO,18-E7C-DCC-C2D-D-B9DBE7F,99422590,4187022,5.37377E+13,26/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
EYV,Product H,34 / B / 32,CB-513-8F1-0C6-7-113236D,10014467,2700106,7.92067E+13,6/1/2019,1,51.67,0,0,51.67,10.33,62,0,1
KNB,Product H,40 / C / FtO,F2-30E-B9E-E49-6-C7767B7,35217329,2787588,2.26251E+13,26/04/2019,1,74.17,0,0,74.17,14.83,89,0,1
EYV,Product H,34 / B / FtO,7C-527-2CB-6E1-7-7269C4D,22559066,5383916,8.9328E+13,13/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
AYN,Product P,33 / A / FtO,AA-919-F80-F95-0-F346CAC,27078787,1527995,8.62143E+13,21/12/2018,2,158.34,-15.84,0,142.5,28.5,171,0,2
WHX,Product P,32 / A / FtO,93-BCE-0C8-1F0-0-CE76A69,66995443,3006418,6.73655E+13,24/11/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
CLH,Product B,35 / C / FtO,6D-EBD-E2E-C02-E-0F980A8,24064862,5626451,8.90935E+13,24/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
HZX,Product B,32 / B / 32,6C-76A-E70-BA5-A-25C2DB0,68182077,2247987,8.23885E+13,23/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
OVT,Product M,28 / A / FtO,3B-222-4A1-B28-C-41838A6,92567842,3596074,4.14377E+13,16/01/2019,-1,0,0,-51.75,-51.75,-10.35,-62.1,-1,0
NWB,Product H,36 / B / FtO,F4-0A7-6F7-F12-7-BA59C27,22559066,3298599,3.07336E+13,21/12/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
RJF,Product P,32 / A / 32,24-566-0DF-C5A-8-D12E69D,98094287,9858393,1.77329E+13,21/03/2019,-1,0,0,-71.25,-71.25,-14.25,-85.5,-1,0
OVT,Product M,38 / B / FtO,83-DA9-264-E34-1-1C81E9F,92567842,2618055,4.42197E+13,13/11/2018,-1,0,0,-66,-66,-13.2,-79.2,-1,0
WHX,Product P,37 / A / FtO,1C-89F-B4D-DF6-D-1E59EDC,14526828,3709829,9.87729E+13,22/02/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
FTU,Product R,XL / Sl / Re,DD-938-F7C-51B-A-FB00D21,88419828,2580947,5.52803E+13,15/04/2019,1,29.17,0,0,29.17,5.83,35,0,1
VXH,Product P,34 / A / FtO,E6-7B9-18B-A92-B-4E4C264,40522014,5932485,7.98054E+13,23/11/2018,1,95,-19,0,76,0,76,0,1
WHX,Product D,34 / C / FtO,CE-800-AEC-B75-2-A2CA14C,45232093,9019528,6.73785E+13,20/11/2018,1,74.17,-20.84,0,53.33,10.67,64,0,1
WHX,Product D,32 / A / FtO,1C-89C-388-1D0-D-726D144,36502945,3780636,1.12352E+13,10/2/2019,1,74.17,0,0,74.17,14.83,89,0,1
FTU,Product N,M+ / Sl / Re,8C-9A6-25B-854-5-4AD2422,54388513,1672669,9.58727E+13,22/01/2019,-1,0,0,-44.25,-44.25,-8.85,-53.1,-1,0
LQS,Product C,35 / B / FtO,93-CF4-689-FA1-8-7E4606C,26922227,5611854,5.0387E+13,31/12/2018,1,82.5,0,0,82.5,16.5,99,0,1
CLH,Product B,38 / A / FtO,3E-8EE-8BA-5DF-4-03A13DA,24064862,9508586,8.02181E+13,24/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
QID,Product H,31 / B / FtO,9E-6C0-4BA-F0A-F-E3B441C,39259566,9917811,6.43703E+13,3/3/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product R,M+ / St / Re,29-67E-243-24B-2-10BA009,88419828,9899711,3.5132E+13,25/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
WHX,Product P,33 / A / FtO,30-A45-0F8-A47-3-597F220,30466884,9621372,1.10744E+13,22/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
OTH,Product P,32 / B / FtO,37-9D1-AC6-D48-E-F2D4507,16345004,1091332,2.68834E+13,28/04/2019,1,79.16,-20.83,0,58.33,11.67,70,0,1
WHX,Product P,38 / B / FtO,D3-399-7FD-56A-D-DDE2CE2,21206865,3178613,6.80091E+13,26/11/2018,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
KNB,Product H,38 / A / FtO,56-C39-CA4-24F-3-E9C4B88,62704252,3004174,9.68062E+13,26/03/2019,1,74.16,-16.66,0,57.5,11.5,69,0,1
NMA,Product H,32 / A / FtO,D1-1E7-3A6-632-B-4D639B5,63706147,1948958,1.16609E+13,27/04/2019,1,74.16,-7.41,0,66.75,13.35,80.1,0,1
QID,Product H,35 / A / FtO,04-16A-D45-C0F-F-79610DC,11094822,8950842,3.81241E+13,10/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product A,32 / A / FtO,1F-688-D33-147-7-145B5FA,62880921,9795865,9.05083E+13,4/1/2019,1,107.51,-20.84,0,86.67,17.33,104,0,1
YQX,Product Q,34 / A / 32,2B-020-AEF-C6C-2-3768368,39446031,7483415,1.66288E+13,26/12/2018,1,51.66,0,0,51.66,10.34,62,0,1
RJF,Product P,32 / A / FtO,D9-FBB-83F-429-F-51CFE08,84452481,6260159,7.07129E+13,7/11/2018,1,79.16,0,0,79.16,15.84,95,0,1
YQX,Product N,L+ / St / Lo,E2-CF7-B09-D87-B-F40C78E,38761153,4602237,2.15294E+13,28/04/2019,1,40.83,0,0,40.83,8.17,49,0,1
LQS,Product C,34 / B / FtO,7A-CE3-C3F-8DA-4-4717594,26922227,3476711,2.11073E+13,9/2/2019,1,82.5,0,0,82.5,16.5,99,0,1
YQX,Product H,34 / C / 33,30-15C-AA3-566-0-80A334F,65237520,5878274,9.75698E+13,10/4/2019,1,74.16,-7.41,0,66.75,13.35,80.1,0,1
CRH,Product G,32 / A / 9,D2-6C1-4E9-D4D-5-F51C021,77566410,8374356,2.37984E+13,14/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
LQS,Product B,36 / C / FtO,A8-7B3-CBD-F2E-0-BC5482F,24064862,7131056,7.21818E+13,26/11/2018,2,165,-33,0,132,26.4,158.4,0,2
YQX,Product H,32 / B / FtO,68-00D-314-9AF-D-05D4E4E,55920518,8228140,9.39514E+13,9/12/2018,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
MTW,Product C,38 / C / FtO,D2-4EA-3F0-F3B-4-9A3C6E7,26922227,9670177,6.50878E+13,6/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
QID,Product H,32 / A / FtO,04-C33-7C3-878-A-F7EC808,17627416,2263764,7.4634E+13,26/11/2018,-1,0,0,-66.75,-66.75,-13.35,-80.1,-1,0
FTU,Product N,XL / St / Lo,91-35F-A9A-09E-A-77D1240,54388513,1291797,4.38444E+13,3/3/2019,6,245,0,0,245,49,294,0,6
KNB,Product O,31 / A / 9,CB-556-EBF-FF9-C-1FE859F,73544700,5607661,6.55201E+13,25/04/2019,1,57.49,0,0,57.49,11.51,69,0,1
WHX,Product P,34 / A / FtO,76-BA0-289-04B-C-9EB5C4F,83605938,5356350,4.33518E+13,25/04/2019,1,79.16,-20.83,0,58.33,11.67,70,0,1
LPZ,Product P,32 / B / 30,49-56D-DF2-015-2-1A9A774,72284108,4015703,6.35245E+13,2/1/2019,1,36.67,0,0,36.67,7.33,44,0,1
AYN,Product P,33 / B / FtO,B7-3A8-137-296-5-67D6FD7,42043912,4059481,7.66771E+13,2/1/2019,1,55,0,0,55,11,66,0,1
ZQV,Product W,36 / A / FtO,C4-C10-410-BE3-C-DAD586E,44945143,4470534,2.80275E+13,26/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
QID,Product H,33 / B / 33,8A-BF5-A12-4FE-1-F6C0C75,86034984,9764940,5.56126E+13,20/01/2019,-1,0,0,-74.16,-74.16,-14.84,-89,-1,0
VXH,Product P,36 / B / FtO,FB-B73-B1C-28E-2-BAB0C37,40522014,4037301,8.83249E+13,29/01/2019,-1,0,0,-89,-89,0,-89,-1,0
AYN,Product P,33 / B / 30,A1-48D-BDF-95A-1-62D8F53,20646251,1937475,6.32563E+13,7/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
RJF,Product P,32 / A / FtO,D9-FBB-83F-429-F-51CFE08,84452481,7815380,5.6717E+13,2/12/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
WHX,Product P,34 / B / FtO,4A-30E-267-CB3-1-506E7F7,35638092,5396275,6.76696E+13,19/03/2019,1,79.17,0,0,79.17,15.83,95,0,1
NMA,Product E,32 / B / FtO,36-E04-16D-ECD-2-92F8E0A,38274452,1911639,2.44907E+13,16/11/2018,1,99.16,0,0,99.16,19.84,119,0,1
LQS,Product B,35 / B / FtO,65-30B-BFB-D70-9-32B1F38,24064862,5385880,7.64962E+13,26/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
WHX,Product P,36 / B / FtO,91-036-77F-B0C-A-F756CA7,78895639,6387785,7.31555E+13,19/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product N,M / St / Re,02-9F3-F4C-3FF-9-6833F33,38761153,5407493,1.52394E+13,9/4/2019,1,40.83,0,0,40.83,8.17,49,0,1
TSH,Product N,M+ / Sl / Re,48-31A-34B-C35-A-3906D49,57946473,5639967,1.33876E+13,27/04/2019,1,40.83,0,0,40.83,8.17,49,0,1
OHR,Product H,36 / B / FtO,A5-8AA-95E-29E-C-1ADEBCA,22559066,8010757,8.46172E+13,12/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product D,35 / B / FtO,85-572-6E4-EF2-1-F7DBC04,70101748,6779703,6.05698E+13,5/3/2019,-1,0,0,-66.75,-66.75,-13.35,-80.1,-1,0
NMA,Product D,34 / A / FtO,92-45B-724-766-B-7861634,32740590,3992589,1.10125E+13,10/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
OHR,Product D,32 / B / FtO,F2-91C-9C7-CB5-0-3C38674,40522014,9837814,7.40837E+13,20/12/2018,-1,0,0,-59.34,-59.34,-11.86,-71.2,-1,0
MAG,Product B,33 / A / FtO,03-86B-4D3-62C-5-099744B,24064862,5602669,6.78686E+13,6/11/2018,1,82.5,0,0,82.5,16.5,99,0,1
WHX,Product P,35 / A / FtO,B3-23B-1A3-62D-A-287B1D1,99622642,8662549,9.24542E+13,6/2/2019,-1,0,0,-79.16,-79.16,-15.84,-95,-1,0
VXH,Product P,36 / B / FtO,FB-B73-B1C-28E-2-BAB0C37,40522014,8492918,1.22093E+13,23/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product A,33 / B / FtO,5F-43E-65F-156-0-0AD92FE,20095790,2524759,1.49615E+13,1/4/2019,1,107.5,-21.5,0,86,17.2,103.2,0,1
EYV,Product H,36 / A / FtO,8C-9B1-35C-9BF-2-1AD889B,22559066,9525673,2.73642E+13,4/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
NMA,Product E,34 / A / FtO,60-23E-396-5DB-A-21806F6,38274452,9148297,5.13634E+13,16/11/2018,1,99.17,0,0,99.17,19.83,119,0,1
QID,Product H,34 / A / FtO,D2-EB2-273-75E-7-796DF7B,49772031,7001374,1.49952E+13,25/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
RJF,Product P,34 / A / FtO,17-8DA-48B-4F1-0-CBA2010,21142089,7664555,4.22546E+13,24/01/2019,1,79.17,0,0,79.17,15.83,95,0,1
QID,Product H,32 / A / FtO,04-C33-7C3-878-A-F7EC808,17627416,6423569,2.40789E+13,14/04/2019,1,74.16,0,0,74.16,14.84,89,0,1
YQX,Product H,38 / C / FtO,19-7FF-698-899-4-4A1CA2A,81063842,1821425,6.36553E+13,31/01/2019,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
YQX,Product O,32 / B / 9,6C-3E3-73A-8B4-7-E1D48DD,10383852,9818368,6.02971E+13,27/04/2019,1,57.5,-5.75,0,51.75,10.35,62.1,0,1
WHX,Product P,38 / B / FtO,D3-399-7FD-56A-D-DDE2CE2,21206865,7409140,2.41523E+13,14/04/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
NSP,Product P,33 / B / FtO,1A-671-750-AA9-8-E6CB734,22559066,5446593,6.41021E+13,23/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product A,35 / C / FtO,16-F03-95F-008-2-F56510C,94592586,6528656,9.29361E+13,16/11/2018,1,107.5,-26.88,0,80.62,16.13,96.75,0,1
YQX,Product H,36 / C / FtO,6B-71B-F7E-160-F-8B91FE7,70965422,4747902,5.66422E+13,24/02/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
HZX,Product B,34 / A / 33,E3-A25-265-822-6-CB0D0EA,16142093,1819913,1.65909E+13,8/3/2019,1,57.5,-5.75,0,51.75,10.35,62.1,0,1
CLH,Product B,34 / B / FtO,CD-4D4-927-4E9-4-3BFFFFB,24064862,7302284,6.00731E+13,10/12/2018,1,82.5,0,0,82.5,16.5,99,0,1
NSP,Product P,33 / B / FtO,1A-671-750-AA9-8-E6CB734,22559066,7511290,4.41094E+13,24/11/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
AZN,Product Q,32 / A / 30,E1-E20-581-960-2-74DE6F2,90608498,9682680,3.85028E+13,26/12/2018,1,51.67,0,0,51.67,10.33,62,0,1
FQD,Product O,33 / A / 11,6C-A8F-E5A-23E-1-D8F6625,10383852,9650157,4.62192E+13,18/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
LQS,Product B,33 / B / FtO,2D-BCB-5A1-DCF-B-1BC3355,24064862,6346979,7.25283E+13,8/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
YQX,Product H,34 / C / FtO,4E-704-D68-7D8-0-039056F,25390669,4130396,4.60356E+13,6/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
ZQV,Product W,40 / B / FtO,88-542-BFC-C9A-2-A7946B0,44945143,3470249,9.3856E+13,7/11/2018,1,82.5,-12.5,0,70,14,84,0,1
EXR,Product J,31 / A / FtO,21-116-75C-D8A-4-E2713C9,89495938,9739592,1.72735E+13,26/02/2019,1,99.17,0,0,99.17,19.83,119,0,1
KNB,Product P,31 / A / FtO,59-4CA-CF5-A8E-B-7239994,19561086,6751690,5.85243E+13,21/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
ZQV,Product W,34 / B / FtO,8B-6C7-6E2-4DE-D-7036618,44945143,5990483,9.03776E+13,4/11/2018,1,82.5,-8.25,0,74.25,14.85,89.1,0,1
YMR,Product W,34 / C / 33,15-E29-346-886-5-65C9E4F,86034984,4387925,6.51687E+13,1/1/2019,1,82.5,0,0,82.5,16.5,99,0,1
JYJ,Product H,33 / B / FtO,43-A19-24A-1DE-E-43D4D46,75386847,3102179,3.6021E+13,29/01/2019,-1,0,0,-36.66,-36.66,-7.34,-44,-1,0
QID,Product H,36 / B / FtO,B8-CA5-835-D9D-0-87528A2,60959788,8.40951E+13,9.33015E+13,14/11/2018,-1,0,0,-55.62,-55.62,-11.13,-66.75,-1,0
NMA,Product D,34 / A / FtO,92-45B-724-766-B-7861634,32740590,1913475,8.61118E+13,16/02/2019,1,74.17,0,0,74.17,14.83,89,0,1
LQS,Product C,34 / A / 28,B7-9DA-4B5-211-B-C14A67D,64820142,5211071,4.09619E+13,2/1/2019,1,82.5,0,0,82.5,16.5,99,0,1
